tv_id,smuggle_url,success,rst,blockpage,timeout_afterhs,timeout_beforehs,other,cn_success_rate
CL-XX-0b-0b-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-87-XX-87-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-XX-9c-XX-9c-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-XX-c0-XX-c0-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-9f-XX-9f-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-9f-XX-9f-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-ce-XX-ce-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-XX-e9-e9-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-XX-87-87-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
CL-f4-XX-XX-f4-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-85-XX-85-TE.CL,www.uyghurnet.org/,0,82,0,18,0,0,0.0
CL-15-XX-XX-15-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-ef-XX-XX-ef-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-90-XX-90-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-8d-8d-XX-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
TE-d3-XX-d3-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
CL-91-91-XX-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
TE-d3-XX-XX-d3-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-XX-f8-f8-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-XX-a8-XX-a8-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
TE-b0-XX-XX-b0-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-0c-XX-XX-0c-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-XX-89-XX-89-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
TE-a7-a7-XX-XX-TE.CL,freetibet.org/,0,81,0,19,0,0,0.0
TE-d7-d7-XX-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-12-XX-XX-12-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-c2-c2-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-XX-bd-bd-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-bd-bd-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
TE-XX-d4-d4-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-cb-XX-XX-cb-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-f9-f9-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-9c-9c-XX-CL.TE,www.uyghurnet.org/,0,72,0,28,0,0,0.0
CL-ed-XX-XX-ed-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-ad-ad-XX-XX-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-95-XX-95-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-f9-XX-f9-XX-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-d1-XX-d1-XX-TE.CL,freetibet.org/,0,69,0,31,0,0,0.0
TE-postspace-0d-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
TE-XX-d6-XX-d6-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-9c-9c-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-d5-XX-XX-d5-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-8f-8f-XX-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-rxprespace-01-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-e3-e3-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-cf-XX-cf-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-85-XX-85-XX-CL.TE,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-xprespace-7f-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-13-13-XX-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-XX-d2-XX-d2-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-0d-XX-0d-XX-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
CL-d6-XX-XX-d6-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-9f-9f-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-e2-XX-XX-e2-CL.TE,freetibet.org/,0,84,0,16,0,0,0.0
TE-dc-XX-XX-dc-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-8d-XX-8d-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-9c-XX-9c-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-1c-XX-XX-1c-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-aa-aa-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-bb-XX-XX-bb-TE.CL,www.uyghurnet.org/,0,68,0,32,0,0,0.0
TE-12-12-XX-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
TE-b7-XX-b7-XX-TE.CL,www.uyghurnet.org/,0,68,0,32,0,0,0.0
CL-XX-0d-XX-0d-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-89-89-XX-XX-CL.TE,www.uyghurnet.org/,0,65,0,35,0,0,0.0
TE-XX-c2-XX-c2-TE.CL,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-96-96-XX-XX-CL.TE,freetibet.org/,0,67,0,33,0,0,0.0
TE-9d-XX-9d-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-ad-ad-XX-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-da-XX-XX-da-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-86-XX-XX-86-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-ff-XX-XX-ff-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-f6-f6-XX-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-b7-b7-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-XX-9e-9e-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-XX-c9-c9-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-XX-94-94-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-d5-d5-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-aa-aa-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-cd-cd-XX-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-f4-XX-XX-f4-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-8c-8c-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-a6-a6-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-xprespace-0b-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-92-92-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-XX-06-06-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-XX-99-99-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-XX-c6-c6-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-8a-XX-8a-XX-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-de-de-XX-XX-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-20-XX-XX-20-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-XX-ef-ef-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-ed-XX-ed-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-XX-84-XX-84-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-dd-dd-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-XX-e4-e4-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-XX-f4-XX-f4-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-da-XX-da-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-XX-b3-XX-b3-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-XX-XX-cc-cc-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-bd-XX-bd-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-92-XX-XX-92-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-endspace-0d-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-83-XX-83-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-endspacerx-20-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-eb-XX-XX-eb-TE.CL,www.uyghurnet.org/,0,85,0,15,0,0,0.0
CL-e1-XX-e1-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-94-XX-94-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-XX-97-XX-97-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-fe-XX-XX-fe-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-06-XX-XX-06-CL.TE,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-xprespace-ff-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-af-af-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-c5-c5-XX-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-95-95-XX-TE.CL,freetibet.org/,0,83,0,17,0,0,0.0
CL-XX-XX-19-19-CL.TE,freetibet.org/,0,86,0,14,0,0,0.0
TE-08-XX-08-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-postspace-0c-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-xprespace-0c-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-a9-XX-a9-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-eb-eb-XX-CL.TE,freetibet.org/,0,83,0,17,0,0,0.0
TE-e9-e9-XX-XX-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-xnprespace-a0-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-XX-de-de-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
TE-c1-XX-XX-c1-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-1a-1a-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
TE-XX-cc-cc-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-d6-XX-XX-d6-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-ef-ef-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-80-XX-80-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-19-XX-XX-19-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
TE-0dsuffix-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-c3-c3-XX-XX-TE.CL,freetibet.org/,0,84,0,16,0,0,0.0
TE-83-XX-83-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
TE-x-rout-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-c7-XX-c7-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
CL-XX-89-89-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-postspace-0b-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-xnprespace-08-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-bd-bd-XX-XX-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-XX-ea-XX-ea-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-e2-e2-XX-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
TE-c5-XX-c5-XX-TE.CL,www.uyghurnet.org/,0,69,0,31,0,0,0.0
TE-XX-eb-XX-eb-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
TE-XX-b4-XX-b4-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-89-89-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-d6-d6-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-c3-c3-XX-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-XX-f3-f3-XX-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-XX-f5-f5-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-e3-XX-e3-XX-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-XX-ef-XX-ef-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-96-96-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-87-XX-XX-87-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-bb-bb-XX-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
CL-c8-XX-XX-c8-CL.TE,freetibet.org/,0,84,0,16,0,0,0.0
TE-8d-XX-XX-8d-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-XX-e2-XX-e2-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-f5-f5-XX-XX-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
TE-XX-cb-XX-cb-TE.CL,www.uyghurnet.org/,0,86,0,14,0,0,0.0
TE-ff-XX-ff-XX-TE.CL,www.uyghurnet.org/,0,65,0,35,0,0,0.0
CL-XX-16-XX-16-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-be-XX-be-XX-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-f7-XX-f7-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-f8-f8-XX-XX-CL.TE,freetibet.org/,0,67,0,33,0,0,0.0
CL-endspacerx-ff-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-postspace-1f-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
TE-xprespace-0d-TE.CL,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-XX-c3-c3-XX-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-XX-a1-a1-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-94-XX-94-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-a7-XX-a7-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-f7-f7-XX-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-10-XX-10-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-a5-a5-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-10-XX-10-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
TE-XX-1e-1e-XX-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
CL-XX-XX-12-12-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
TE-ca-XX-ca-XX-TE.CL,freetibet.org/,0,69,0,31,0,0,0.0
CL-XX-XX-b3-b3-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-d9-d9-XX-XX-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
TE-prespace-09-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-10-XX-10-XX-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-bc-bc-XX-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
TE-86-XX-XX-86-TE.CL,freetibet.org/,0,88,0,12,0,0,0.0
CL-06-XX-XX-06-CL.TE,freetibet.org/,0,83,0,17,0,0,0.0
CL-XX-9c-9c-XX-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
TE-e7-XX-XX-e7-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-c6-c6-XX-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-fd-fd-XX-XX-CL.TE,freetibet.org/,0,80,0,20,0,0,0.0
CL-XX-ef-ef-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-95-XX-95-XX-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-XX-8c-XX-8c-CL.TE,freetibet.org/,0,80,0,20,0,0,0.0
CL-XX-XX-f6-f6-CL.TE,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-10-XX-10-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-XX-b4-b4-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-ea-ea-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-ec-XX-XX-ec-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-15-XX-15-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-f6-XX-XX-f6-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
CL-XX-93-93-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-XX-18-18-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-09-09-XX-XX-TE.CL,www.uyghurnet.org/,0,82,0,18,0,0,0.0
CL-XX-d9-XX-d9-CL.TE,freetibet.org/,0,82,0,18,0,0,0.0
TE-96-XX-96-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-11-XX-11-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-dc-XX-dc-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-de-XX-de-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-ea-XX-ea-CL.TE,freetibet.org/,0,86,0,14,0,0,0.0
CL-XX-XX-93-93-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-a7-a7-XX-XX-CL.TE,www.uyghurnet.org/,0,84,0,16,0,0,0.0
TE-e0-e0-XX-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-db-XX-XX-db-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-e7-XX-e7-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-86-86-XX-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-cc-XX-cc-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-d4-XX-XX-d4-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-85-XX-85-XX-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
TE-bc-XX-bc-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-9e-9e-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-c6-XX-XX-c6-TE.CL,freetibet.org/,0,68,0,32,0,0,0.0
CL-e6-e6-XX-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-17-XX-17-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
TE-0c-0c-XX-XX-TE.CL,www.uyghurnet.org/,0,83,0,17,0,0,0.0
TE-c4-c4-XX-XX-TE.CL,freetibet.org/,0,84,0,16,0,0,0.0
CL-08-XX-XX-08-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-xnprespace-08-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-XX-f2-XX-f2-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-XX-05-XX-05-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-8a-XX-8a-XX-TE.CL,www.uyghurnet.org/,0,84,0,16,0,0,0.0
CL-8a-XX-8a-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-a9-a9-XX-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-19-XX-19-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-b7-b7-XX-XX-TE.CL,freetibet.org/,0,83,0,17,0,0,0.0
CL-f9-XX-XX-f9-CL.TE,freetibet.org/,0,66,0,34,0,0,0.0
CL-c6-XX-XX-c6-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-82-XX-82-XX-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-XX-df-df-XX-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-0dspam-CL.TE,www.uyghurnet.org/,0,81,0,19,0,0,0.0
TE-da-XX-da-XX-TE.CL,www.uyghurnet.org/,0,65,0,35,0,0,0.0
CL-d7-XX-XX-d7-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-83-83-XX-TE.CL,www.uyghurnet.org/,0,84,0,16,0,0,0.0
CL-XX-XX-04-04-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-1f-XX-1f-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-prespace-0d-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-XX-XX-20-20-CL.TE,freetibet.org/,0,84,0,16,0,0,0.0
CL-XX-XX-ec-ec-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-07-XX-XX-07-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
TE-c5-XX-XX-c5-TE.CL,freetibet.org/,0,81,0,19,0,0,0.0
TE-06-XX-XX-06-TE.CL,www.uyghurnet.org/,0,85,0,15,0,0,0.0
CL-XX-8c-XX-8c-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-XX-a4-a4-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-XX-ad-ad-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-XX-c8-XX-c8-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-ed-ed-XX-CL.TE,www.uyghurnet.org/,0,68,0,32,0,0,0.0
CL-de-XX-de-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-9d-XX-9d-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-06-06-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-e5-e5-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-c3-XX-XX-c3-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-1a-XX-XX-1a-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-af-XX-af-XX-CL.TE,freetibet.org/,0,65,0,35,0,0,0.0
CL-midspace-0c-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-valueprefix1-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-1e-XX-1e-XX-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
TE-XX-f0-XX-f0-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-84-XX-84-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-XX-ae-ae-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-XX-a8-a8-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-XX-8c-8c-CL.TE,www.uyghurnet.org/,0,65,0,35,0,0,0.0
CL-XX-84-84-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-b1-XX-XX-b1-TE.CL,freetibet.org/,0,84,0,16,0,0,0.0
CL-f6-f6-XX-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-81-81-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-92-XX-92-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-endspacerx-0a-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-a7-XX-a7-XX-CL.TE,freetibet.org/,0,80,0,20,0,0,0.0
CL-f1-XX-XX-f1-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-rxprespace-0d-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
CL-8e-XX-8e-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-XX-1b-1b-XX-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-09-09-XX-CL.TE,www.uyghurnet.org/,0,82,0,18,0,0,0.0
TE-XX-e6-e6-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
CL-ad-XX-ad-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-8e-8e-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-b3-XX-XX-b3-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-ae-ae-XX-XX-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-XX-b4-b4-XX-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
TE-83-XX-XX-83-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-XX-c8-XX-c8-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-08-XX-XX-08-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-c3-c3-XX-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-0d-0d-XX-CL.TE,freetibet.org/,0,80,0,20,0,0,0.0
TE-XX-03-XX-03-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-c8-c8-XX-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-86-86-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-07-XX-07-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-endspace-0c-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-ad-XX-ad-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
TE-8e-XX-8e-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
CL-midspace-a0-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-0e-XX-XX-0e-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
CL-ac-XX-ac-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
